date,time,username,name,tweet,mentions,hashtags,link,reply_to,language,positive_sentiment,neutral_sentiment,negative_sentiment,compound_sentiment,positive_tweet,negative_tweet
2020-01-26,04:22:04,jbview,Jonathan Bernstein,"Oddly enough, Klobuchar is actually closer to 2nd, 3rd, and 4th in NH than in Iowa (per the 538 tracker). Not that that will matter if she finishes 5th (or worse) in Iowa.  ",[],[],https://twitter.com/jbview/status/1221287162123096064,"[{'user_id': '97370449', 'username': 'jbview'}]",en,0.14,0.86,0.0,0.6166,1,0
2020-01-26,04:15:45,emilyslist,EMILY's List,Congrats to Sen. @amyklobuchar on being endorsed by the @UnionLeader for president! #ElectWomen  ,"['amyklobuchar', 'unionleader']",['#electwomen'],https://twitter.com/emilyslist/status/1221285570485288962,"[{'user_id': '63262233', 'username': 'emilyslist'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.341,0.659,0.0,0.69,1,0
2020-01-26,03:58:57,dannowicki,Dan Nowicki,"And in New Hampshire, @amyklobuchar gets a big boost: ""Union Leader primary endorsement: Amy Klobuchar can win."" (via @UnionLeader)  ","['amyklobuchar', 'unionleader']",[],https://twitter.com/dannowicki/status/1221281343981510657,"[{'user_id': '19629840', 'username': 'dannowicki'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.238,0.762,0.0,0.6124,1,0
2020-01-26,03:54:13,jeff_wagner4,Jeff Wagner,"Tonight at 10 on @WCCO:
- Sen. Klobuchar gets a big newspaper endorsement in the northeast.
- @JDLauritsen highlights an early spring road problem showing up now.
- @LisaMeadowsCBS on warm temps and some light flurries in our future.
- HS hockey team honors Waseca officer shot","['wcco', 'jdlauritsen', 'lisameadowscbs']",[],https://twitter.com/Jeff_Wagner4/status/1221280152044343297,"[{'user_id': '277538408', 'username': 'Jeff_Wagner4'}, {'user_id': '13000872', 'username': 'WCCO'}, {'user_id': '104304524', 'username': 'JDLauritsen'}, {'user_id': '172145912', 'username': 'LisaMeadowsCBS'}]",en,0.156,0.788,0.056,0.5859,1,0
2020-01-26,03:46:18,washpostpr,Washington Post PR,"""Never before has anyone attempted what Klobuchar and three of her colleagues are trying to pull off — balancing historic responsibilities in Washington with trying to deliver closing arguments to voters in Iowa...""

Read the latest from @WaPoSean: ",['waposean'],[],https://twitter.com/WashPostPR/status/1221278162153283585,"[{'user_id': '34369632', 'username': 'WashPostPR'}, {'user_id': '169586280', 'username': 'WaPoSean'}]",en,0.0,0.93,0.07,-0.4019,0,1
2020-01-26,03:44:33,dennispotvindem,Dennis Potvin 🌺,"The NH paper that endorsed Chris Christie in the 2016 GOP Primary (& Gary Johnson in the General Election) picks policy-free war machine activist Amy Klobuchar for POTUS 

 ",['unionleader'],[],https://twitter.com/DennisPotvinDem/status/1221277721634000896,"[{'user_id': '953682497069617152', 'username': 'DennisPotvinDem'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.17,0.718,0.112,0.2577,1,0
2020-01-26,03:42:35,hypervocal,hypervocal,Editorial: Amy Klobuchar can win  ,[],[],https://twitter.com/hypervocal/status/1221277224676024322,"[{'user_id': '135676285', 'username': 'hypervocal'}]",en,0.487,0.513,0.0,0.5859,1,0
2020-01-26,03:42:00,amy_siskind,Amy Siskind 🏳️‍🌈,"Amy Klobuchar editorial board endorsements so far:
* Quad City (IA)
* Union Leader (NH)
* New York Times",[],[],https://twitter.com/Amy_Siskind/status/1221277077212663810,"[{'user_id': '15976705', 'username': 'Amy_Siskind'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-26,03:41:11,robillard,Kevin Robillard,"The Union Leader is a very conservative paper that New Hampshire Democrats probably aren’t in the habit of listening to.

BUT the fact that Klobuchar got their endorsement plays into her campaign’s message nicely.  ",[],[],https://twitter.com/Robillard/status/1221276874212593664,"[{'user_id': '163589845', 'username': 'Robillard'}]",en,0.237,0.763,0.0,0.8519,1,0
2020-01-26,03:40:18,arlettesaenz,Arlette Saenz,".@UnionLeader endorses @amyklobuchar: The Democratic nominee needs to have a proven and substantial record of accomplishment across party lines, an ability to unite rather than divide, and the strength and stamina to go toe-to-toe with the Tweeter-in-Chief  ","['unionleader', 'amyklobuchar']",[],https://twitter.com/ArletteSaenz/status/1221276651935469569,"[{'user_id': '21878635', 'username': 'ArletteSaenz'}, {'user_id': '20073589', 'username': 'UnionLeader'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.327,0.673,0.0,0.9118,1,0
2020-01-26,03:39:47,aswinn,Allison Winn Scotch,my in-laws' paper 😊,"['kyunglahcnn', 'amyklobuchar']",[],https://twitter.com/aswinn/status/1221276520208986113,"[{'user_id': '19192686', 'username': 'aswinn'}, {'user_id': '78231411', 'username': 'KyungLahCNN'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.5,0.5,0.0,0.7184,1,0
2020-01-26,03:32:02,schneider_cm,Christian Schneider,"If she wins the Democratic nomination, Trump’s nickname for Amy Klobuchar will be:",[],[],https://twitter.com/Schneider_CM/status/1221274570008793090,"[{'user_id': '42965000', 'username': 'Schneider_CM'}]",en,0.236,0.764,0.0,0.5719,1,0
2020-01-26,03:31:51,amy_siskind,Amy Siskind 🏳️‍🌈,"Union Leader Editorial Board (NH):
""But can a woman be elected President? We say of course, the right woman can and should be. By choosing Amy Klobuchar, New Hampshire primary voters can go a long way to proving it.""",['unionleader'],[],https://twitter.com/Amy_Siskind/status/1221274522898325504,"[{'user_id': '15976705', 'username': 'Amy_Siskind'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-26,03:31:29,alxthomp,Alex Thompson,"And NH Union Leader endorses Klobuchar, also focusing on electability. “If there is to be any realistic challenge to Trump in November, the Dem nominee needs to have a proven and substantial record of accomplishment across party lines...”  ",[],[],https://twitter.com/AlxThomp/status/1221274430749343744,"[{'user_id': '370982639', 'username': 'AlxThomp'}]",en,0.275,0.725,0.0,0.8788,1,0
2020-01-26,03:31:13,creynoldsnc,Christina Reynolds,Good night for women running for President. Congrats @amyklobuchar!  ,['amyklobuchar'],[],https://twitter.com/creynoldsnc/status/1221274364588580864,"[{'user_id': '124763921', 'username': 'creynoldsnc'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.485,0.515,0.0,0.7644,1,0
2020-01-26,03:29:28,alivitali,Ali Vitali,Klobuchar was endorsed by the local paper here — and she gets a standing O from the room as she wraps up her remarks at the Scott County Dem Dinner.,[],[],https://twitter.com/alivitali/status/1221273925268791298,"[{'user_id': '31058145', 'username': 'alivitali'}]",en,0.071,0.929,0.0,0.25,1,0
2020-01-26,03:28:40,rawstory,Raw Story,"Amy Klobuchar wins endorsement in first in the nation primary from the New Hampshire Union Leader newspaper 
  ",[],[],https://twitter.com/RawStory/status/1221273723015176192,"[{'user_id': '16041234', 'username': 'RawStory'}]",en,0.286,0.714,0.0,0.7184,1,0
2020-01-26,03:28:29,craigcaplan,Craig Caplan,"NH Union Leader endorses Senator Klobuchar for President ahead of Feb. 11th #FITN primary: “Can woman be elected President? We say of course, the right woman can and should be. By choosing Amy Klobuchar, New Hampshire primary voters can go a long way to proving it.”  ",[],['#fitn'],https://twitter.com/CraigCaplan/status/1221273677842518018,"[{'user_id': '317980134', 'username': 'CraigCaplan'}]",en,0.128,0.872,0.0,0.7456,1,0
2020-01-26,03:25:45,alivitali,Ali Vitali,"Former Sens. McCaskill and Heitkamp get shout outs tonight during Klobuchar’s remarks during a riff about political courage (in their case, on Kavanaugh).",[],[],https://twitter.com/alivitali/status/1221272989888602113,"[{'user_id': '31058145', 'username': 'alivitali'}]",en,0.132,0.868,0.0,0.4939,1,0
2020-01-26,03:23:54,darrensands,Darren Sands,"Months and months ago around the same time, two very, very top black Democrats told me to watch out for Amy Klobuchar and I’ve been thinking about those couple days in Detroit ever since.",[],[],https://twitter.com/darrensands/status/1221272525709238272,"[{'user_id': '18810140', 'username': 'darrensands'}]",en,0.067,0.933,0.0,0.3338,1,0
2020-01-26,03:21:29,nicolesganga,Nicole Sganga 🗳,"""But can a woman be elected President? We say of course, the right woman can and should be,"" the @UnionLeader editorial board endorsement reads. ""By choosing Amy Klobuchar, New Hampshire primary voters can go a long way to proving it.""

 #nhpolitics #FITN",['unionleader'],"['#nhpolitics', '#fitn']",https://twitter.com/NicoleSganga/status/1221271914813018112,"[{'user_id': '1428908562', 'username': 'NicoleSganga'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.07,0.93,0.0,0.4497,1,0
2020-01-26,03:20:13,ryanstruyk,Ryan Struyk,"New Hampshire Union Leader backs Klobuchar: ""The Democratic nominee needs to have a proven and substantial record of accomplishment across party lines, an ability to unite rather than divide, and the strength and stamina to go toe-to-toe with the Tweeter-in-Chief.""",['amyklobuchar'],[],https://twitter.com/ryanstruyk/status/1221271595127377920,"[{'user_id': '309822757', 'username': 'ryanstruyk'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.263,0.711,0.026,0.875,1,0
2020-01-26,03:19:56,kylegriffin1,Kyle Griffin,"The New Hampshire Union Leader endorses Amy Klobuchar for president.
 ",[],[],https://twitter.com/kylegriffin1/status/1221271524918820864,"[{'user_id': '32871086', 'username': 'kylegriffin1'}]",en,0.211,0.789,0.0,0.34,1,0
2020-01-26,03:18:05,baseballcrank,Dan McLaughlin,Klobuchar would gladly have traded the Union Leader for the DMR.  ,[],[],https://twitter.com/baseballcrank/status/1221271058403221505,"[{'user_id': '38021361', 'username': 'baseballcrank'}]",en,0.194,0.806,0.0,0.34,1,0
2020-01-26,03:15:19,nicolesganga,Nicole Sganga 🗳,🚨🚨🚨 New Hampshire's @UnionLeader endorses Senatory Amy Klobuchar. #nhpolitics #FITN ,['unionleader'],"['#nhpolitics', '#fitn']",https://twitter.com/NicoleSganga/status/1221270364568924160,"[{'user_id': '1428908562', 'username': 'NicoleSganga'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.211,0.789,0.0,0.34,1,0
2020-01-26,03:13:36,jthverhovek,Johnny Verhovek,"I guess it’s endorsement Saturday...

@amyklobuchar nabs the backing of the New Hampshire @UnionLeader
 ","['amyklobuchar', 'unionleader']",[],https://twitter.com/JTHVerhovek/status/1221269933293817868,"[{'user_id': '298109087', 'username': 'JTHVerhovek'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.236,0.764,0.0,0.34,1,0
2020-01-26,03:13:20,ryanstruyk,Ryan Struyk,"The New Hampshire Union Leader endorses @amyklobuchar for President: ""Trump doesn’t want to face her.""  ",['amyklobuchar'],[],https://twitter.com/ryanstruyk/status/1221269864867909633,"[{'user_id': '309822757', 'username': 'ryanstruyk'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.222,0.778,0.0,0.4019,1,0
2020-01-26,03:13:04,mkarolian,Matt Karolian,Looks like @amyklobuchar has cinched the New Hampshire Union Leader's endorsement-  ,['amyklobuchar'],"['#nhpolitics', '#fitn']",https://twitter.com/mkarolian/status/1221269796148432897,"[{'user_id': '14098166', 'username': 'mkarolian'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.348,0.652,0.0,0.5859,1,0
2020-01-26,03:12:35,awzurcher,Anthony Zurcher,"If Klobuchar has a better-than-expected showing in Iowa, this endorsement could add extra fuel to a potential rise in New Hampshire.  ",[],[],https://twitter.com/awzurcher/status/1221269676417744896,"[{'user_id': '52573702', 'username': 'awzurcher'}]",en,0.127,0.873,0.0,0.3869,1,0
2020-01-26,03:12:08,carliewaibel,Carlie Waibel,.⁦@UnionLeader⁩ endorses Amy Klobuchar #fitn  ,['unionleader'],['#fitn'],https://twitter.com/carliewaibel/status/1221269563616235527,"[{'user_id': '180501869', 'username': 'carliewaibel'}, {'user_id': '20073589', 'username': 'UnionLeader'}]",en,0.375,0.625,0.0,0.34,1,0
2020-01-26,03:08:24,timjhogan,Tim Hogan,The Union Leader has endorsed Amy Klobuchar >>  ,[],[],https://twitter.com/timjhogan/status/1221268624851124224,"[{'user_id': '221298491', 'username': 'timjhogan'}]",en,0.222,0.778,0.0,0.25,1,0
2020-01-26,03:07:56,amandawgolden,Amanda Golden,NEW: NH Union Leader endorses Amy Klobuchar  ,[],[],https://twitter.com/amandawgolden/status/1221268507825987589,"[{'user_id': '527071710', 'username': 'amandawgolden'}]",en,0.559,0.441,0.0,0.7456,1,0
2020-01-26,03:03:12,zdroberts,Zach D Roberts,I mean otherwise they'd at least be supporting Amy Klobuchar or Mayo Pete. Supporting the old white guy that wants to pretend that we can just go back to normality after the last three years isn't it.,"['emilygorcenski', 'audreyanderson', 'manlnthehoody']",[],https://twitter.com/zdroberts/status/1221267314999472131,"[{'user_id': '14965418', 'username': 'zdroberts'}, {'user_id': '1483064670', 'username': 'EmilyGorcenski'}, {'user_id': '42388780', 'username': 'AudreyAnderson'}, {'user_id': '1028417600001196033', 'username': 'ManlnTheHoody'}]",en,0.144,0.821,0.035,0.6597,1,0
2020-01-26,02:54:16,decideondesai,Chintan Desai,Congrats to @amyklobuchar on her @nytimes endorsement! ,"['amyklobuchar', 'nytimes']",[],https://twitter.com/DecideonDesai/status/1221265068417044481,"[{'user_id': '929860720359084032', 'username': 'DecideonDesai'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '807095', 'username': 'nytimes'}]",en,0.545,0.455,0.0,0.7177,1,0
2020-01-26,01:51:24,dannowicki,Dan Nowicki,"""Can Klobuchar build a late surge from a long distance?"" (via @AP) ",['ap'],[],https://twitter.com/dannowicki/status/1221249244968828928,"[{'user_id': '19629840', 'username': 'dannowicki'}, {'user_id': '51241574', 'username': 'AP'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-26,01:40:20,kyunglahcnn,Kyung Lah,"On the President’s lawyers’ args today: “It just didn't mesh with the facts. They kept saying, well, there's no proof of this, there's no proof of that. First of all, there's numerous proof points from career officials who would have no reason to lie or under oath.” @amyklobuchar",['amyklobuchar'],[],https://twitter.com/KyungLahCNN/status/1221246459540049922,"[{'user_id': '78231411', 'username': 'KyungLahCNN'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.04,0.835,0.125,-0.5423,0,1
2020-01-26,01:32:08,internetalena,Alena Smith,My mom randomly just mentioned that she’s pretty sure Amy Klobuchar is going to be the nominee 🤔,[],[],https://twitter.com/internetalena/status/1221244397368619013,"[{'user_id': '357916689', 'username': 'internetalena'}]",en,0.244,0.756,0.0,0.6705,1,0
2020-01-26,01:31:57,kyunglahcnn,Kyung Lah,"“I'm always a realist and the fact that I can't be here (in Iowa) it doesn't make it easy, but we are doing well. And, again, there's many tickets out of Iowa.” @amyklobuchar #IACaucus",['amyklobuchar'],['#iacaucus'],https://twitter.com/KyungLahCNN/status/1221244349457076224,"[{'user_id': '78231411', 'username': 'KyungLahCNN'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.077,0.873,0.05,0.2375,1,0
2020-01-26,01:31:20,kyunglahcnn,Kyung Lah,"On where @amyklobuchar needs to finish in #IACaucus: “We are now in the top five firmly and clearly I want to be in that group, and then the chips will fall where they may.” I asked if she needs to break 15%, she declines to answer, saying (Cont)",['amyklobuchar'],['#iacaucus'],https://twitter.com/KyungLahCNN/status/1221244196968857603,"[{'user_id': '78231411', 'username': 'KyungLahCNN'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.119,0.881,0.0,0.5859,1,0
2020-01-26,01:25:25,kyunglahcnn,Kyung Lah,"“You read about your opponents out there doing what you want to be doing, but then you have to step back and think two things. One, it's our constitutional duty and it's the right thing to do. Two, people are going to get it,” re: #SenateImpeachmentTrial, says @amyklobuchar",['amyklobuchar'],['#senateimpeachmenttrial'],https://twitter.com/KyungLahCNN/status/1221242707806429187,"[{'user_id': '78231411', 'username': 'KyungLahCNN'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.024,0.976,0.0,0.0387,1,0
2020-01-26,01:20:21,openletterbot,Resistbot Open Letters,"I just delivered this letter from Renee in Lakeville, Minn. to @amyklobuchar and @SenTinaSmith #MN02 #MNpolitics #Impeach ","['amyklobuchar', 'sentinasmith']","['#mn02', '#mnpolitics', '#impeach']",https://twitter.com/openletterbot/status/1221241433094406145,"[{'user_id': '938533034659168256', 'username': 'openletterbot'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '941000686275387392', 'username': 'SenTinaSmith'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-26,01:19:12,maurabarrettnbc,Maura Barrett,"In Muscatine, @amyklobuchar tells folks it’s time to decide who they’re caucusing for. “I don’t know if you were formerly supporting my friends Cory, Kamala... or Kirsten” but she just spent a lot of time with them all this week & Klobuchar herself could use the support",['amyklobuchar'],[],https://twitter.com/MauraBarrettNBC/status/1221241143331106817,"[{'user_id': '2818532994', 'username': 'MauraBarrettNBC'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.152,0.848,0.0,0.7615,1,0
2020-01-26,01:18:34,kyunglahcnn,Kyung Lah,"Reciting a quote, @amyklobuchar says “The obstacles on the path aren't obstacles. They are the path. And this is what's happened. This is the right thing to do. The public has to hear what went on here with this president, and I'm part of it.”",['amyklobuchar'],[],https://twitter.com/KyungLahCNN/status/1221240982756302849,"[{'user_id': '78231411', 'username': 'KyungLahCNN'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,0.89,0.11,-0.6369,0,1
2020-01-26,01:15:52,kyunglahcnn,Kyung Lah,"On the challenge of #IACaucus + #SenateImpeachmentTrial: “I look at what are my obstacles here. What's my time I've got. If you get up at 5 then you got 6, 7 hrs before the hearing begins. You just do two things at once. Keep going. Hope you don't make a mistake.” @amyklobuchar",['amyklobuchar'],"['#iacaucus', '#senateimpeachmenttrial']",https://twitter.com/KyungLahCNN/status/1221240305107787777,"[{'user_id': '78231411', 'username': 'KyungLahCNN'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.081,0.869,0.05,0.1531,1,0
2020-01-26,01:12:21,jasjwright,Jasmine Wright,"In Muscatine, a Trump supporter waives a flag and a “socialism sucks” sign outside in the cold at a @amyklobuchar event.

She responds saying it’s a sign she’s doing well. “Man... maybe it was the Quad City Times endorsement or the NYT endorsement,” to booming laughter  ",['amyklobuchar'],[],https://twitter.com/JasJWright/status/1221239417177812994,"[{'user_id': '316825646', 'username': 'JasJWright'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.208,0.792,0.0,0.8271,1,0
2020-01-26,01:08:21,adam_brew,Adam Brewster,"“I figure this is a badge that we’re doing well,” @amyklobuchar said after seeing someone waving a Trump flag outside of her event in Muscatine. Muscatine is one of Iowa’s Obama/Trump counties.  ",['amyklobuchar'],[],https://twitter.com/adam_brew/status/1221238410544910336,"[{'user_id': '260449211', 'username': 'adam_brew'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-26,00:53:13,dcexaminer,Washington Examiner,"Elected officials must sometimes ""show as much courage as someone in battle,"" claims @AmyKlobuchar, citing the late John McCain.

 ",['amyklobuchar'],[],https://twitter.com/dcexaminer/status/1221234602473332738,"[{'user_id': '18956073', 'username': 'dcexaminer'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.151,0.849,0.0,0.4939,1,0
2020-01-26,00:50:01,hilaryr,Hilary Rosen,"❤️❤️❤️“It’s a moment of reflection about why I’m doing this and what our democracy is all about,” Klobuchar said. “This hearing, just like my quest to become president, is about a decency check.” @AmyKlobuchar  ",['amyklobuchar'],[],https://twitter.com/hilaryr/status/1221233799318724608,"[{'user_id': '15097615', 'username': 'hilaryr'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.075,0.925,0.0,0.3612,1,0
2020-01-26,00:48:11,andykopsa,Andy Kopsa,@LauraRBelin I am really surprised at the DSM Register endorsement - I was with you - they were going to play it close to the vest w/Klobuchar,['laurarbelin'],[],https://twitter.com/andykopsa/status/1221233335705522179,"[{'user_id': '103905161', 'username': 'andykopsa'}, {'user_id': '19785310', 'username': 'LauraRBelin'}]",en,0.256,0.744,0.0,0.7089,1,0
2020-01-26,00:47:36,daveweigel,Dave Weigel,"As at her first stop, Klobuchar is spending time at the top talking impeachment and her Ukraine trip with John McCain. (Offline Dems love John McCain, online Dems maybe not as much.)  ",[],[],https://twitter.com/daveweigel/status/1221233188850294784,"[{'user_id': '13524182', 'username': 'daveweigel'}]",en,0.161,0.78,0.059,0.5859,1,0
2020-01-26,00:35:02,freedomworks,FreedomWorks,"👉 NEW Pardon the Disruption!

This week our all-star panel combs through Amy #Klobuchar's past, Gov. #Northam's gun-grabbing scheme, why #Schiff won't shut up already, and more!

#ampFW [WATCH]  ",[],"['#klobuchar', '#northam', '#schiff', '#ampfw']",https://twitter.com/FreedomWorks/status/1221230028047953920,"[{'user_id': '14730894', 'username': 'FreedomWorks'}]",en,0.065,0.848,0.087,-0.1984,0,1
2020-01-26,00:34:04,alxthomp,Alex Thompson,"If I have to watch an hour long special on a newspaper endorsement, give me DMR or Quad City Times (Klobuchar) rather the the NYT  ",['danielstrauss4'],[],https://twitter.com/AlxThomp/status/1221229783322894337,"[{'user_id': '370982639', 'username': 'AlxThomp'}, {'user_id': '75600769', 'username': 'DanielStrauss4'}]",en,0.192,0.808,0.0,0.6124,1,0
2020-01-26,00:15:10,edoswald,Ed Oswald,At least they didn't endorse Klobuchar.,['weatherknower'],[],https://twitter.com/edoswald/status/1221225029456867328,"[{'user_id': '10433822', 'username': 'edoswald'}, {'user_id': '1207705426839646208', 'username': 'WeatherKnower'}]",en,0.0,0.718,0.282,-0.2411,0,1
2020-01-26,00:15:00,thisweekabc,This Week,"With just a week to go to the Iowa caucuses, presidential candidate Sen. @amyklobuchar sprinted from the Senate chamber to Iowa this weekend. She goes one-on-one with @GStephanopoulos, plus results from the new ABC/WaPo poll Sunday on “This Week”  ","['amyklobuchar', 'gstephanopoulos']",[],https://twitter.com/ThisWeekABC/status/1221224984493735937,"[{'user_id': '450941680', 'username': 'ThisWeekABC'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '17074440', 'username': 'GStephanopoulos'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-26,00:13:21,waposean,Sean Sullivan,"Where was @amyklobuchar whe she learned she had won an endorsement from the NYT editorial board? 

On a plane to SC. 

 ",['amyklobuchar'],[],https://twitter.com/WaPoSean/status/1221224568804773888,"[{'user_id': '169586280', 'username': 'WaPoSean'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.25,0.75,0.0,0.7184,1,0
2020-01-26,00:12:30,kyraphillips,Kyra Phillips,"SUNDAY:
✅ @RepValDemings
✅ @SenatorLankford
✅ @amyklobuchar
PLUS @TerryMoran, @JonahDispatch, @rolandsmartin and @alicetweet join the Powerhouse Roundtable. See it all on @ThisWeekABC ","['repvaldemings', 'senatorlankford', 'amyklobuchar', 'terrymoran', 'jonahdispatch', 'rolandsmartin', 'alicetweet', 'thisweekabc']",[],https://twitter.com/KyraPhillips/status/1221224355226669057,"[{'user_id': '31779156', 'username': 'KyraPhillips'}, {'user_id': '798973032362606600', 'username': 'RepValDemings'}, {'user_id': '225921757', 'username': 'SenatorLankford'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '15234546', 'username': 'TerryMoran'}, {'user_id': '71627462', 'username': 'JonahDispatch'}, {'user_id': '16116288', 'username': 'rolandsmartin'}, {'user_id': '27973524', 'username': 'alicetweet'}, {'user_id': '450941680', 'username': 'ThisWeekABC'}]",en,0.068,0.932,0.0,0.296,1,0
2020-01-26,00:04:57,davidklion,David Klion🔥,Brutal snub of Amy Klobuchar  ,[],[],https://twitter.com/DavidKlion/status/1221222458134614016,"[{'user_id': '25466022', 'username': 'DavidKlion'}]",en,0.0,0.303,0.697,-0.7845,0,1
2020-01-26,00:02:30,wpjenna,Jenna Johnson,"“C’mon, three hours’ sleep!” @WaPoSean has been chasing Amy Klobuchar around Washington this week as she tries to stay in touch with Iowa caucus goers...  ",['waposean'],[],https://twitter.com/wpjenna/status/1221221841567735809,"[{'user_id': '15893354', 'username': 'wpjenna'}, {'user_id': '169586280', 'username': 'WaPoSean'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-26,00:02:24,adamblickstein,Adam Blickstein,As Amy Klobuchar waits patiently for the Des Moines Register to endorse her as well  ,[],[],https://twitter.com/AdamBlickstein/status/1221221815093288963,"[{'user_id': '17493787', 'username': 'AdamBlickstein'}]",en,0.253,0.747,0.0,0.5267,1,0
2020-01-25,23:57:15,drjasonjohnson,Jason Johnson,@amyklobuchar has the #Klobucharmy but for this week's @TheRoot Presidential Black Power Rankings it seems like they might've gone AWOL  ,"['amyklobuchar', 'theroot']",['#klobucharmy'],https://twitter.com/DrJasonJohnson/status/1221220518059302912,"[{'user_id': '50669520', 'username': 'DrJasonJohnson'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '23995748', 'username': 'TheRoot'}]",en,0.128,0.711,0.16,-0.2022,0,1
2020-01-25,23:35:50,waposean,Sean Sullivan,"NEW: Never before has anyone attempted what @amyklobuchar and 3 of her colleagues are trying to pull off -- balancing historic responsibilities in DC w/trying to deliver closing arguments to voters. 

An up-close look look at her whirlwind week: 

 ",['amyklobuchar'],[],https://twitter.com/WaPoSean/status/1221215130698113025,"[{'user_id': '169586280', 'username': 'WaPoSean'}, {'user_id': '33537967', 'username': 'amyklobuchar'}]",en,0.0,0.932,0.068,-0.4019,0,1
2020-01-25,23:26:03,wsteaks,Will Steakin,"With just a week to go to the Iowa caucuses, 2020 candidate Sen. @amyklobuchar goes one-on-one with @GStephanopoulos.

Plus results from the new ABC/WaPo poll Sunday on @ThisWeekABC  ","['amyklobuchar', 'gstephanopoulos', 'thisweekabc']",[],https://twitter.com/wsteaks/status/1221212668566167552,"[{'user_id': '174751002', 'username': 'wsteaks'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '17074440', 'username': 'GStephanopoulos'}, {'user_id': '450941680', 'username': 'ThisWeekABC'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-25,23:15:00,thisweekabc,This Week,"SUNDAY: @GStephanopoulos goes one-on-one with:
✅ @RepValDemings
✅ @SenatorLankford
✅ @amyklobuchar

PLUS @TerryMoran, @JonahDispatch, @rolandsmartin and @alicetweet join the Powerhouse Roundtable. See it all on ""This Week""  ","['gstephanopoulos', 'repvaldemings', 'senatorlankford', 'amyklobuchar', 'terrymoran', 'jonahdispatch', 'rolandsmartin', 'alicetweet']",[],https://twitter.com/ThisWeekABC/status/1221209885070823424,"[{'user_id': '450941680', 'username': 'ThisWeekABC'}, {'user_id': '17074440', 'username': 'GStephanopoulos'}, {'user_id': '798973032362606600', 'username': 'RepValDemings'}, {'user_id': '225921757', 'username': 'SenatorLankford'}, {'user_id': '33537967', 'username': 'amyklobuchar'}, {'user_id': '15234546', 'username': 'TerryMoran'}, {'user_id': '71627462', 'username': 'JonahDispatch'}, {'user_id': '16116288', 'username': 'rolandsmartin'}, {'user_id': '27973524', 'username': 'alicetweet'}]",en,0.059,0.941,0.0,0.296,1,0
2020-01-25,23:08:36,mviser,Matt Viser,"There's been few handshakes with voters for Amy Klobuchar lately. Instead she’s hanging at TV stations and on the telephone, bombarding Iowans from afar.

Insightful and colorful read from @WaPoSean on the knotty timing of impeachment for the senators: 

 ",['waposean'],[],https://twitter.com/mviser/status/1221208275900870657,"[{'user_id': '19914257', 'username': 'mviser'}, {'user_id': '169586280', 'username': 'WaPoSean'}]",en,0.0,1.0,0.0,0.0,0,0
