date,time,username,name,tweet,mentions,hashtags,link,reply_to,language,positive_sentiment,neutral_sentiment,negative_sentiment,compound_sentiment,positive_tweet,negative_tweet
2020-01-31,01:14:53,dcherring,Dennis Herring,"...said 'We are holding this $390 million dollars unless you announce an investigation of Joe Biden', and there is no justification for that other than his political advantage- that's corrupt!""

  & damn rite it is, I allege.

2/2","['jeffreytoobin', 'alandersh']",[],https://twitter.com/dcherring/status/1223051996996890624,"[{'user_id': '44909288', 'username': 'dcherring'}, {'user_id': '522282462', 'username': 'JeffreyToobin'}, {'user_id': '372372537', 'username': 'AlanDersh'}]",en,0.05,0.821,0.129,-0.4926,0,1
2020-01-31,01:14:04,smithinamerica,David Smith,"Trump mocks ""Sleepy"" Joe Biden for saying he's in Ohio when he's actually in Iowa. ""If you're Winston Churchill, if you make that mistake at the beginning of your speech, it's over.""",[],[],https://twitter.com/SmithInAmerica/status/1223051789756399619,"[{'user_id': '30257834', 'username': 'SmithInAmerica'}]",en,0.0,0.847,0.153,-0.6597,0,1
2020-01-31,01:08:59,cnni,CNN International,"When the impeachment trial comes to a close, US President Trump may emerge as the real winner, Joe Lockhart writes for @CNNOpinion. Yes, the House will have impeached him, but Trump will have achieved his initial goal: smearing the reputation of Joe Biden.  ",['cnnopinion'],[],https://twitter.com/cnni/status/1223050512083361794,"[{'user_id': '2097571', 'username': 'cnni'}, {'user_id': '259074538', 'username': 'CNNOpinion'}]",en,0.096,0.904,0.0,0.5023,1,0
2020-01-31,01:08:35,cnn,CNN,"When the impeachment trial comes to a close, President Trump may emerge as the real winner, Joe Lockhart writes for @CNNOpinion. Yes, the House will have impeached him, but Trump will have achieved his initial goal: smearing the reputation of Joe Biden.  ",['cnnopinion'],[],https://twitter.com/CNN/status/1223050410379878400,"[{'user_id': '759251', 'username': 'CNN'}, {'user_id': '259074538', 'username': 'CNNOpinion'}]",en,0.098,0.902,0.0,0.5023,1,0
2020-01-31,01:07:10,rob_flaherty,Rob Flaherty,"meanwhile, on Joe Biden’s Instagram story  ",[],[],https://twitter.com/Rob_Flaherty/status/1223050051552993280,"[{'user_id': '24613245', 'username': 'Rob_Flaherty'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-31,01:04:38,standupamerica,Stand Up America,".@RepJeffries: ""But here is the key question. Why did President Trump wait until 2019 to pretend as if he wanted to do something about corruption?

What changed in 2019? What changed is that Joe Biden announced his candidacy.""  ",['repjeffries'],[],https://twitter.com/StandUpAmerica/status/1223049416988418048,"[{'user_id': '841334560994525186', 'username': 'StandUpAmerica'}, {'user_id': '467823431', 'username': 'RepJeffries'}]",en,0.0,0.95,0.05,-0.2406,0,1
2020-01-31,00:57:41,politicussarah,Sarah Reese Jones,Adam Schiff tears apart the baseless smear against Joe Biden. #ImpeachmentTrial ,[],['#impeachmenttrial'],https://twitter.com/PoliticusSarah/status/1223047666789232640,"[{'user_id': '63013144', 'username': 'PoliticusSarah'}]",en,0.0,0.672,0.328,-0.5267,0,1
2020-01-31,00:54:48,jonallendc,Jonathan Allen,"WAUKEE, Iowa — Voters usually want to know what a presidential candidate believes. Joe Biden is defining himself to Iowa caucus-goers by what he doesn't believe.  ",[],[],https://twitter.com/jonallendc/status/1223046942512631808,"[{'user_id': '43409523', 'username': 'jonallendc'}]",en,0.053,0.947,0.0,0.0772,1,0
2020-01-31,00:52:43,mviser,Matt Viser,"How focused was Joe Biden on Donald Trump this morning? Over the course of his nearly 19-minute speech, he referenced Trump 64 times. An average of once every 17 seconds.

 ",[],[],https://twitter.com/mviser/status/1223046418170028033,"[{'user_id': '19914257', 'username': 'mviser'}]",en,0.082,0.918,0.0,0.3818,1,0
2020-01-31,00:49:35,cristela9,Cristela Alonzo,It sounds like the GOP wants Joe Biden to win the 2020 election to impeach him later.,[],[],https://twitter.com/cristela9/status/1223045628701241344,"[{'user_id': '1018971566162444289', 'username': 'cristela9'}]",en,0.296,0.704,0.0,0.743,1,0
2020-01-31,00:44:13,davidsirota,David Sirota,that time Joe Biden went to the floor of the Senate to brag about how closely he worked with Iowa GOP Sen. Chuck Grassley to try to cut Social Security 👇🏻  ,[],[],https://twitter.com/davidsirota/status/1223044277732687872,"[{'user_id': '14855994', 'username': 'davidsirota'}]",en,0.061,0.886,0.053,0.0772,1,0
2020-01-31,00:35:32,newmexicogop,New Mexico GOP,Joe Biden’s campaign urges supporters to defend him on social media - The Hindu BusinessLine  ,[],[],https://twitter.com/NewMexicoGOP/status/1223042092668047360,"[{'user_id': '26598302', 'username': 'NewMexicoGOP'}]",en,0.182,0.818,0.0,0.4404,1,0
2020-01-31,00:15:47,ericbradner,Eric Bradner,"Joe Biden opens at an American Legion in Burlington with jokes about Trump, Pence and 80 surrogates being in Iowa today. Then he hits Joni Ernst.

""I’ve never had so many Republicans be so interested in what’s going to happen to me in the caucus,"" he says.",[],[],https://twitter.com/ericbradner/status/1223037121788891136,"[{'user_id': '54322823', 'username': 'ericbradner'}]",en,0.109,0.891,0.0,0.6696,1,0
2020-01-31,00:10:36,tomforutah,Tom Taylor,"I mean, Joe Biden's brain is melting in realtime and CNN refuses to talk about it, so what do we do?",['parkermolloy'],[],https://twitter.com/TomForUtah/status/1223035817993465856,"[{'user_id': '849700305939775488', 'username': 'TomForUtah'}, {'user_id': '634734888', 'username': 'ParkerMolloy'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,23:51:32,houseintel,House Intelligence Committee,".@RepJasonCrow on the release of aid to Ukraine: The train had left the station, just like it had in years before. All the agencies signed off. “Except this year … that all changed.”

What was different? Joe Biden announced his Presidential campaign.  ",['repjasoncrow'],[],https://twitter.com/HouseIntel/status/1223031019865083911,"[{'user_id': '1079854463211397120', 'username': 'HouseIntel'}, {'user_id': '1080191866509901826', 'username': 'RepJasonCrow'}]",en,0.059,0.941,0.0,0.3612,1,0
2020-01-30,23:42:50,charrisazrep,Craig Harris,"Nearly every day I get fundraising requests from Ds and Rs, though I've NEVER contributed a dime to anyone. Most days it's Joe Biden asking me for money while adding he's getting outraised by most Dems and @realDonaldTrump. So, today......",['realdonaldtrump'],[],https://twitter.com/charrisazrep/status/1223028829129605120,"[{'user_id': '41153855', 'username': 'charrisazrep'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,23:42:14,cnnopinion,CNN Opinion,"Regardless of the outcome of the Trump #ImpeachmentTrial, one thing is clear, writes @joelockhart: the President got exactly what he wanted -- the smearing of Joe Biden's name and reputation.  ",['joelockhart'],['#impeachmenttrial'],https://twitter.com/CNNOpinion/status/1223028680231936000,"[{'user_id': '259074538', 'username': 'CNNOpinion'}, {'user_id': '101816065', 'username': 'joelockhart'}]",en,0.082,0.918,0.0,0.3818,1,0
2020-01-30,23:24:51,arthurdelaneyhp,Arthur Delaney,Bout to see Joe Biden talk at this legion post  ,[],[],https://twitter.com/ArthurDelaneyHP/status/1223024305585491970,"[{'user_id': '24196684', 'username': 'ArthurDelaneyHP'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,23:22:12,reedreports,Nathaniel Reed,"Former Gov. Lynch is now in Hanover on his Live Free, Vote Joe tour, pitching Joe Biden to @DartDems at the Salt Hill Pub. #FITN ",['dartdems'],['#fitn'],https://twitter.com/ReedReports/status/1223023638770745345,"[{'user_id': '358457157', 'username': 'ReedReports'}, {'user_id': '2475836743', 'username': 'DartDems'}]",en,0.121,0.879,0.0,0.5106,1,0
2020-01-30,23:16:59,cbsthismorning,CBS This Morning,"Suburban Pennsylvania women are torn on President Trump and 2020 Democrats.

One woman told @AnthonyMasonCBS she's planning to vote for former VP Joe Biden because he's ""the lesser of the evils.""  ",['anthonymasoncbs'],[],https://twitter.com/CBSThisMorning/status/1223022322518560768,"[{'user_id': '17134268', 'username': 'CBSThisMorning'}, {'user_id': '759901363', 'username': 'AnthonyMasonCBS'}]",en,0.0,0.938,0.062,-0.25,0,1
2020-01-30,23:13:10,bulwarkonline,The Bulwark,Many people are saying we have the best maps. Read @JVLast on who's afraid of Joe Biden  ,['jvlast'],[],https://twitter.com/BulwarkOnline/status/1223021363914473472,"[{'user_id': '1049475664804532225', 'username': 'BulwarkOnline'}, {'user_id': '611816381', 'username': 'JVLast'}]",en,0.208,0.792,0.0,0.6369,1,0
2020-01-30,23:05:37,sabrinasiddiqui,Sabrina Siddiqui,"Joe Biden makes a pit stop at Dairy Queen in Pella, Iowa  ",[],[],https://twitter.com/SabrinaSiddiqui/status/1223019464503054337,"[{'user_id': '27055034', 'username': 'SabrinaSiddiqui'}]",en,0.0,0.82,0.18,-0.296,0,1
2020-01-30,23:00:20,kathrynw5,Kathryn Watson,"Joe Biden stopping at a Dairy Queen in Iowa reminded me of Iowa Senator Chuck Grassley's Dairy Queen tweets. So thank you, @BoKnowsNews. ",['boknowsnews'],[],https://twitter.com/kathrynw5/status/1223018135642693638,"[{'user_id': '21786220', 'username': 'kathrynw5'}, {'user_id': '2717961126', 'username': 'BoKnowsNews'}]",en,0.13,0.805,0.064,0.3902,1,0
2020-01-30,22:53:35,dannowicki,Dan Nowicki,"""Joe Biden, contrasting himself with Donald Trump, says 'character is on the ballot."" (via @DMRegister) ",['dmregister'],[],https://twitter.com/dannowicki/status/1223016437364613120,"[{'user_id': '19629840', 'username': 'dannowicki'}, {'user_id': '13657922', 'username': 'DMRegister'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,22:53:34,scarlettrabe,Scarlett “PocketChange4BigStructuralChange” Rabe,Meanwhile Joe Biden thinks the GOP will have an epiphany and suddenly work with us lol,['iamkrishanpatel'],[],https://twitter.com/scarlettrabe/status/1223016430175539201,"[{'user_id': '174237455', 'username': 'scarlettrabe'}, {'user_id': '899404385700073473', 'username': 'IAmKrishanPatel'}]",en,0.157,0.843,0.0,0.4215,1,0
2020-01-30,22:48:45,reuters,Reuters,"In Iowa's small black community, little love for the caucuses or Joe Biden  ",[],[],https://twitter.com/Reuters/status/1223015219456348161,"[{'user_id': '1652541', 'username': 'Reuters'}]",en,0.246,0.754,0.0,0.6003,1,0
2020-01-30,22:40:14,gelliottmorris,G. Elliott Morris,From me: YouGov’s polling reveals that voters perceive all the major Democratic contenders other than Joe Biden as MORE ideologically extreme than Donald Trump.  ,[],[],https://twitter.com/gelliottmorris/status/1223013074300477442,"[{'user_id': '57029492', 'username': 'gelliottmorris'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,22:40:00,redstate,RedState,Joe Biden Verbally and Physically Accosts an Iowa Voter and and It's Awkward as Crap  ,[],[],https://twitter.com/RedState/status/1223013017903943680,"[{'user_id': '3135241', 'username': 'RedState'}]",en,0.0,0.756,0.244,-0.4939,0,1
2020-01-30,22:39:15,davecullen,Dave Cullen,"So many interesting elements to this stuff. I'm endlessly fascinated by it. @NYTimes: ""How Iowa Could Decide Joe Biden’s Fund-Raising Future""  ",['nytimes'],[],https://twitter.com/DaveCullen/status/1223012826761121792,"[{'user_id': '18597375', 'username': 'DaveCullen'}, {'user_id': '807095', 'username': 'nytimes'}]",en,0.242,0.758,0.0,0.7251,1,0
2020-01-30,22:30:46,inihelene,ines,"I’ve been blocked but he’s done some digging on Joe Biden, I have no clue about what but it’s dirt on Biden",['a_bro_lincoln'],[],https://twitter.com/inihelene/status/1223010694053933056,"[{'user_id': '2737965418', 'username': 'inihelene'}, {'user_id': '1138854260', 'username': 'A_Bro_LIncoln'}]",en,0.0,0.707,0.293,-0.7543,0,1
2020-01-30,22:19:21,jchaltiwanger,John Haltiwanger,"""When was the last time you had vindaloo or tandoori chicken? Chances are if you’re a Democrat in Iowa supporting Joe Biden, it has been a while.""  ",[],[],https://twitter.com/jchaltiwanger/status/1223007818833440768,"[{'user_id': '192935052', 'username': 'jchaltiwanger'}]",en,0.17,0.83,0.0,0.5719,1,0
2020-01-30,22:15:07,nytpolitics,NYT Politics,"Iowa carries great risk for Joe Biden, according to interviews with Democratic strategists, Biden fund-raisers and allies, because he is not just chasing votes and delegates in Iowa. The biggest stakes for him might just be cash.   ",[],[],https://twitter.com/nytpolitics/status/1223006753522159618,"[{'user_id': '14434063', 'username': 'nytpolitics'}]",en,0.1,0.85,0.051,0.4588,1,0
2020-01-30,22:04:06,themonicamadden,Monica Madden,"And in Waukee this morning, former VP Joe Biden was looking to ramp up his supporters, as he spent the majority of his speech firing shots at President Trump before his arrival in the hawkeye state tonight. #IACaucus ",[],['#iacaucus'],https://twitter.com/themonicamadden/status/1223003983159144449,"[{'user_id': '732748993831174148', 'username': 'themonicamadden'}]",en,0.07,0.872,0.058,0.128,1,0
2020-01-30,22:00:08,nytimes,The New York Times,"According to interviews with Democratic strategists, Joe Biden fund-raisers and allies, Biden’s campaign is not just chasing votes and delegates in Iowa. He’s chasing cash.  ",[],[],https://twitter.com/nytimes/status/1223002983853711360,"[{'user_id': '807095', 'username': 'nytimes'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,21:52:04,ap_politics,AP Politics,"Joe Biden is hammering President Trump as a dishonest, failed president. It's part of Biden's aggressive counterstrategy ahead of Monday's Iowa caucuses. #Election2020 ",[],['#election2020'],https://twitter.com/AP_Politics/status/1223000955391746050,"[{'user_id': '426802833', 'username': 'AP_Politics'}]",en,0.0,0.688,0.312,-0.8225,0,1
2020-01-30,21:51:07,twitchyteam,Twitchy Team,"Joe Biden plays victim, says Trump has 'slandered me and my only surviving son'  ",[],[],https://twitter.com/TwitchyTeam/status/1223000716630990854,"[{'user_id': '469194846', 'username': 'TwitchyTeam'}]",en,0.243,0.636,0.121,0.2732,1,0
2020-01-30,21:46:54,yahoofinance,Yahoo Finance,"Why Joe Biden is 'the man to win the presidency,’ says former Obama official  ",['maxzahn_'],[],https://twitter.com/YahooFinance/status/1222999652699713538,"[{'user_id': '19546277', 'username': 'YahooFinance'}, {'user_id': '1337710483', 'username': 'MaxZahn_'}]",en,0.226,0.774,0.0,0.5859,1,0
2020-01-30,21:40:28,time,TIME,"1/ At 77, Joe Biden stands atop the field of Democratic presidential contenders. 

For months, rivals have nipped at his heels, but as the Feb. 3 Iowa caucuses draw near, Biden remains the man to beat  ",[],[],https://twitter.com/TIME/status/1222998035531288576,"[{'user_id': '14293310', 'username': 'TIME'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,21:34:51,steveguest,Steve Guest,"Joe Biden on Earth 2: ""In Joe Biden's America, political self-interest will not be confused with the national interest.""

Back on actual Earth: “Over his decades in office, ‘Middle-Class Joe’s’ family fortunes have closely tracked his political career.”  ",[],[],https://twitter.com/SteveGuest/status/1222996620419256320,"[{'user_id': '341194704', 'username': 'SteveGuest'}]",en,0.05,0.95,0.0,0.2411,1,0
2020-01-30,21:30:00,schwartzbcnbc,Brian Schwartz,How Iowa Could Decide Joe Biden’s Fund-Raising Future  ,[],[],https://twitter.com/schwartzbCNBC/status/1222995399394373637,"[{'user_id': '1340997858', 'username': 'schwartzbCNBC'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,21:24:01,jonathanalter,Jonathan Alter,".⁦@SenCoryGardner⁩ ⁦@sendavidperdue⁩ ⁦@SenJohnBarrasso⁩ Rob Portman, Jim Risch and Ron Johnson all knew Shokin had to go and Joe Biden did nothing wrong. Shameful.    ","['sencorygardner', 'sendavidperdue', 'senjohnbarrasso']",[],https://twitter.com/jonathanalter/status/1222993895065366534,"[{'user_id': '21844854', 'username': 'jonathanalter'}, {'user_id': '235217558', 'username': 'SenCoryGardner'}, {'user_id': '2863210809', 'username': 'sendavidperdue'}, {'user_id': '202206694', 'username': 'SenJohnBarrasso'}]",en,0.18,0.695,0.125,0.1486,1,0
2020-01-30,21:22:11,shaunking,Shaun King,"Here's the article where Dr. Francis Hutchins, the only Black student on @JoeBiden's football team said Joe never boycotted the Charcoal Pit when they refused to serve him.

In fact, he says Joe ate his whole meal, left the restaurant, & didn't even know what happened to Francis.  ",['joebiden'],[],https://twitter.com/shaunking/status/1222993435344371712,"[{'user_id': '755113', 'username': 'shaunking'}, {'user_id': '939091', 'username': 'JoeBiden'}]",en,0.046,0.91,0.044,0.015,1,0
2020-01-30,21:19:34,postopinions,Washington Post Opinions,"Perhaps it was the dangerous assertion that Alan Dershowitz made on the floor of the Senate on Wednesday night, but Joe Biden’s words took on added weight, @JRubinBlogger writes ",['jrubinblogger'],[],https://twitter.com/PostOpinions/status/1222992776599678988,"[{'user_id': '14345812', 'username': 'PostOpinions'}, {'user_id': '218975278', 'username': 'JRubinBlogger'}]",en,0.0,0.932,0.068,-0.2617,0,1
2020-01-30,21:15:49,shaunking,Shaun King,"“As a young man, he took part in sit-ins to desegregate restaurants along U.S. 40 in Delaware.”

This is where @JoeBiden lied to @DelawareOnline in 1975.

Joe never did a single sit-in along Route 40 in Delaware as a young man. 

I spoke to the leaders directly. NEVER HAPPENED.  ","['joebiden', 'barackobama', 'delawareonline']",[],https://twitter.com/shaunking/status/1222991833720086530,"[{'user_id': '755113', 'username': 'shaunking'}, {'user_id': '939091', 'username': 'JoeBiden'}, {'user_id': '813286', 'username': 'BarackObama'}, {'user_id': '14307764', 'username': 'delawareonline'}]",en,0.0,0.944,0.056,-0.3818,0,1
2020-01-30,21:10:32,nickensfl,Tim Nickens,Sen. Rick Scott’s Iowa ad misleads about Joe Biden and prosecutor in Ukraine  ,['politifactfl'],[],https://twitter.com/NickensFL/status/1222990502968143876,"[{'user_id': '64908349', 'username': 'NickensFL'}, {'user_id': '116099364', 'username': 'PolitiFactFL'}]",en,0.0,1.0,0.0,0.0,0,0
2020-01-30,21:08:04,w_terrence,Terrence K. Williams,"WHERE IS JOE BIDEN’S CAREGIVER?

Who let him on twitter while un medicated 

This man think President Trump is scared of him 😂 

How can he be scared of man who don’t where he’s at half the time ?

** *RT & tell @JoeBiden to take his meds & go to bed! 
 
 ",['joebiden'],[],https://twitter.com/w_terrence/status/1222989883318448149,"[{'user_id': '47293791', 'username': 'w_terrence'}, {'user_id': '939091', 'username': 'JoeBiden'}]",en,0.062,0.801,0.137,-0.5502,0,1
2020-01-30,21:05:00,iowapublicradio,Iowa Public Radio,"During a stop in Sioux City, Democratic presidential candidate Joe Biden responded to a comment Senator Joni Ernst made about him this week. ""You cannot only ruin Donald Trump’s night if I win the caucus. You can ruin Joni Ernst’s night as well.""  ",[],[],https://twitter.com/IowaPublicRadio/status/1222989109171388417,"[{'user_id': '18347570', 'username': 'IowaPublicRadio'}]",en,0.207,0.748,0.046,0.8291,1,0
2020-01-30,21:04:37,kurteichenwald,Kurt Eichenwald,"18...at this point, Joe Biden had said *absolutely nothing* about the corruption of Shokin and the Prosecutor General's office. Shokin *was going after the people who investigated the founder of Burisma* - not the other way around. There WAS no Zlochevsky case, no Burisma case...","['senatemajldr', 'lindseygrahamsc', 'johncornyn', 'tedcruz', 'gop']",[],https://twitter.com/kurteichenwald/status/1222989011423236096,"[{'user_id': '215207998', 'username': 'kurteichenwald'}, {'user_id': '1249982359', 'username': 'senatemajldr'}, {'user_id': '432895323', 'username': 'LindseyGrahamSC'}, {'user_id': '13218102', 'username': 'JohnCornyn'}, {'user_id': '23022687', 'username': 'tedcruz'}, {'user_id': '11134252', 'username': 'GOP'}]",en,0.0,0.905,0.095,-0.5267,0,1
2020-01-30,20:59:50,sentedcruz,Senator Ted Cruz,"(1/4) My 1st #impeachment question w @HawleyMO & @LindseyGrahamSC: “Yesterday, Manager @RepValDemings refused to answer whether Joe Biden sought any legal advice concerning his conflict of interest on Burisma …  ","['hawleymo', 'lindseygrahamsc', 'repvaldemings']",['#impeachment'],https://twitter.com/SenTedCruz/status/1222987808194932745,"[{'user_id': '1074480192', 'username': 'SenTedCruz'}, {'user_id': '2352629311', 'username': 'HawleyMO'}, {'user_id': '432895323', 'username': 'LindseyGrahamSC'}, {'user_id': '798973032362606600', 'username': 'RepValDemings'}]",en,0.141,0.719,0.141,0.0,0,0
2020-01-30,20:55:51,green_footballs,Charles Johnson,"Important to always note that Trump didn’t just try to get “dirt on Joe Biden.” He tried to pressure a foreign country into lying about Biden, using a conspiracy theory invented by Russian intelligence. He wasn’t just asking for help investigating. It was ALL A LIE.",[],[],https://twitter.com/Green_Footballs/status/1222986806112792580,"[{'user_id': '21785215', 'username': 'Green_Footballs'}]",en,0.142,0.69,0.168,-0.34,0,1
2020-01-30,20:47:07,lucian_kim,Lucian Kim,"Irony of fate: In 2009 I covered Joe Biden's trip to Kyiv, in 2010 Hillary Clinton's visit. Now Mike Pompeo. Stay tuned to @NPR.",['npr'],[],https://twitter.com/Lucian_Kim/status/1222984608628846595,"[{'user_id': '433534414', 'username': 'Lucian_Kim'}, {'user_id': '5392522', 'username': 'NPR'}]",en,0.0,0.948,0.052,-0.0516,0,1
2020-01-30,20:47:05,scottbix,Scott Bixby,"Joe Biden just interrupted his remarks to give a lozenge to a nearby woman who coughed.

“I’ve got cough drops, I got it.”  ",[],[],https://twitter.com/scottbix/status/1222984601553068033,"[{'user_id': '148116121', 'username': 'scottbix'}]",en,0.0,0.896,0.104,-0.296,0,1
2020-01-30,20:45:00,dailycaller,Daily Caller,FLASHBACK: This 1987 News Segment On Joe Biden Appears To Catch The Presidential Hopeful Lying Over And Over Again  ,[],[],https://twitter.com/DailyCaller/status/1222984076912623616,"[{'user_id': '39308549', 'username': 'DailyCaller'}]",en,0.139,0.717,0.143,-0.0258,0,1
2020-01-30,20:43:26,vanessacnn,Vanessa Yurkevich,"In response Joe Biden told @ArletteSaenz: ""He’s a good guy. Pete’s a great guy."" ",['arlettesaenz'],[],https://twitter.com/VanessaCNN/status/1222983680571953152,"[{'user_id': '54417706', 'username': 'VanessaCNN'}, {'user_id': '21878635', 'username': 'ArletteSaenz'}]",en,0.412,0.588,0.0,0.7906,1,0
2020-01-30,20:39:47,desjarlaistn04,Scott DesJarlais,"Whistleblower reportedly worked with Joe Biden on Ukraine and with Adam Schiff to write complaint, which he lied about to Inspector General. WH staff revealed he and another who joined Schiff's staff worked to undermine America First agenda and remove president starting years ago  ",[],[],https://twitter.com/DesJarlaisTN04/status/1222982762149400576,"[{'user_id': '235312723', 'username': 'DesJarlaisTN04'}]",en,0.0,0.854,0.146,-0.7184,0,1
2020-01-30,20:39:33,pbump,Philip Bump,Jay Sekulow was asked who pays Rudy Giuliani. He responded by getting performatively annoyed and yelling about Joe Biden and Democratic senators.  ,[],[],https://twitter.com/pbump/status/1222982703630311424,"[{'user_id': '950531', 'username': 'pbump'}]",en,0.0,0.89,0.11,-0.3818,0,1
2020-01-30,20:37:19,scottbix,Scott Bixby,"And 45 minutes after his event in Newton was supposed to start, Joe Biden finally takes the mic.

“I know you probably heard, Donald Trump is coming to Iowa,” Biden says. “I never saw another party have *so much interest* in a Democratic caucus.”  ",[],[],https://twitter.com/scottbix/status/1222982143707615238,"[{'user_id': '148116121', 'username': 'scottbix'}]",en,0.0,0.949,0.051,-0.3089,0,1
2020-01-30,20:33:19,palmerreport,Palmer Report,The whole truth about Joe Biden  ,[],[],https://twitter.com/PalmerReport/status/1222981138240757762,"[{'user_id': '15115280', 'username': 'PalmerReport'}]",en,0.315,0.685,0.0,0.3182,1,0
2020-01-30,20:32:48,xan_desanctis,Alexandra DeSanctis,"Is Joe Biden going to win in Iowa, and will he win the Democratic nomination?",[],[],https://twitter.com/xan_desanctis/status/1222981004928999425,"[{'user_id': '520497278', 'username': 'xan_desanctis'}]",en,0.369,0.631,0.0,0.8225,1,0
2020-01-30,20:31:29,reutersus,Reuters U.S. News,"In Iowa's small black community, little love for the caucuses or Joe Biden  ",[],[],https://twitter.com/ReutersUS/status/1222980676489752577,"[{'user_id': '15108530', 'username': 'ReutersUS'}]",en,0.246,0.754,0.0,0.6003,1,0
2020-01-30,20:30:00,theyoungturks,The Young Turks,Coming up on #tytlive: 2 truths and 31 lies Joe Biden has told about his work in the Civil Rights Movement  ,[],['#tytlive'],https://twitter.com/TheYoungTurks/status/1222980302173298694,"[{'user_id': '14957147', 'username': 'TheYoungTurks'}]",en,0.119,0.763,0.119,0.0,0,0
2020-01-30,20:29:46,dcexaminer,Washington Examiner,"“This is them trying to cover up and help Joe Biden, that’s all this is. This is partisan stuff. ... Adam Schiff is a complete liar, by the way.""

@SenRickScott says Americans are tired of impeachment. ",['senrickscott'],[],https://twitter.com/dcexaminer/status/1222980244195434497,"[{'user_id': '18956073', 'username': 'dcexaminer'}, {'user_id': '131546062', 'username': 'SenRickScott'}]",en,0.066,0.782,0.152,-0.5423,0,1
2020-01-30,20:25:30,gspphoto,Glen Stubbe,Meta moment…….me taking a picture of Joe Biden taking a picture of me taking a picture of Joe Biden.  I’m on the ladder for a better view.  Photographing Iowa politics is such fun in 2020!  ,[],[],https://twitter.com/gspphoto/status/1222979167437905922,"[{'user_id': '500389435', 'username': 'gspphoto'}]",en,0.183,0.817,0.0,0.7574,1,0
2020-01-30,20:24:05,nytmag,NYT Magazine,"In 2016, Trump vowed to make America “win so much, you’ll get tired of winning.” Joe Biden’s pitch to Democrats is also largely predicated on winning, but once — in November 2020.   ",[],[],https://twitter.com/NYTmag/status/1222978813921021955,"[{'user_id': '16929600', 'username': 'NYTmag'}]",en,0.066,0.875,0.059,0.0644,1,0
2020-01-30,20:15:04,ramzpaul,RAMZPAUL,Joe Biden tells voters he will probably die in office due to his advance age.  ,[],[],https://twitter.com/ramzpaul/status/1222976545591111687,"[{'user_id': '53979469', 'username': 'ramzpaul'}]",en,0.0,0.782,0.218,-0.5994,0,1
2020-01-30,20:02:26,tomforutah,Tom Taylor,"Joe Biden is the only candidate who makes me seriously nervous they can't beat Donald Trump. Sure, he's polling well, but he's been an absolute DISASTER on the campaign trail. That doesn't just magically go away if he wins the nomination. In fact, it probably gets worse.",[],[],https://twitter.com/TomForUtah/status/1222973363728945152,"[{'user_id': '849700305939775488', 'username': 'TomForUtah'}]",en,0.133,0.645,0.222,-0.7615,0,1
2020-01-30,19:58:29,chrisjollyhale,Christopher J. Hale,"This might be the best advertisement of the entire campaign to date. 

@JoeBiden’s closing argument in Iowa has a simple message:

The presidency reveals someone’s character, but their life forms it. 50 years of honorable public service have formed Joe’s.  ",['joebiden'],[],https://twitter.com/chrisjollyhale/status/1222972368508870656,"[{'user_id': '23318036', 'username': 'chrisjollyhale'}, {'user_id': '939091', 'username': 'JoeBiden'}]",en,0.163,0.798,0.039,0.765,1,0
2020-01-30,19:57:19,kathbarbadoro,Kath Barbadoro,Joe Biden’s campaign is starting to make me sad the way Jeb’s did. Please let grandpa go home,[],[],https://twitter.com/kathbarbadoro/status/1222972075188596736,"[{'user_id': '946551', 'username': 'kathbarbadoro'}]",en,0.107,0.748,0.145,-0.2023,0,1
2020-01-30,19:56:59,govmikehuckabee,Gov. Mike Huckabee,"Well isn't THIS special?  I'll bet Schiff and Nadler (aka Starsky and Hutch) will be on this like buzzards on roadkill.  
More details emerging on the former Ukrainian prosecutor’s criminal complaint against Joe Biden…
 
 ",[],[],https://twitter.com/GovMikeHuckabee/status/1222971992678203393,"[{'user_id': '15416505', 'username': 'GovMikeHuckabee'}]",en,0.119,0.693,0.188,-0.4372,0,1
2020-01-30,19:54:54,greghinz,Greg Hinz,"Go long, Joe.  Why @JoeBiden should promise to personally testify in @realDonaldTrump's impeachment trial -- if Trump will do the same. America deserves answers! ","['joebiden', 'realdonaldtrump']",[],https://twitter.com/GregHinz/status/1222971469812109312,"[{'user_id': '24247327', 'username': 'GregHinz'}, {'user_id': '939091', 'username': 'JoeBiden'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",en,0.101,0.899,0.0,0.3802,1,0
